source,config,second,level,r_raw
bbb,L3T3_sf,155,4,1001.752
bbb,L3T3_sf,156,4,537.368
bbb,L3T3_sf,157,4,687.736
bbb,L3T3_sf,158,4,983.176
bbb,L3T3_sf,159,4,1114.256
bbb,L3T3_sf,160,4,1440.288
bbb,L3T3_sf,161,4,1323.512
bbb,L3T3_sf,162,4,1130.736
bbb,L3T3_sf,163,4,1415.728
bbb,L3T3_sf,164,4,1427.632
bbb,L3T3_sf,165,4,1406.216
bbb,L3T3_sf,166,4,1248.824
bbb,L3T3_sf,167,4,2335.28
bbb,L3T3_sf,168,4,899.976
bbb,L3T3_sf,169,4,1133.688
bbb,L3T3_sf,170,4,1037.344
bbb,L3T3_sf,171,4,1430.824
bbb,L3T3_sf,172,4,1860.256
bbb,L3T3_sf,173,4,1566.096
bbb,L3T3_sf,174,4,1493.584
bbb,L3T3_sf,175,4,1381.976
bbb,L3T3_sf,176,4,1545.536
bbb,L3T3_sf,177,4,1377.152
bbb,L3T3_sf,178,4,1136.552
bbb,L3T3_sf,0,5,866.288
bbb,L3T3_sf,1,5,3259.848
bbb,L3T3_sf,2,5,1985.336
bbb,L3T3_sf,3,5,2028.184
bbb,L3T3_sf,4,5,1981.176
bbb,L3T3_sf,5,5,1870.008
bbb,L3T3_sf,6,5,2085.832
bbb,L3T3_sf,7,5,2067.072
bbb,L3T3_sf,8,5,2312.168
bbb,L3T3_sf,9,5,2017.32
bbb,L3T3_sf,10,5,2046.832
bbb,L3T3_sf,11,5,2898.576
bbb,L3T3_sf,12,5,994.904
bbb,L3T3_sf,13,5,1957.4
bbb,L3T3_sf,14,5,2093.496
bbb,L3T3_sf,15,5,1926.096
bbb,L3T3_sf,16,5,2080.304
bbb,L3T3_sf,17,5,2416.648
bbb,L3T3_sf,18,5,1917.6
bbb,L3T3_sf,19,5,2268.208
bbb,L3T3_sf,20,5,1580.6
bbb,L3T3_sf,21,5,1925.76
bbb,L3T3_sf,22,5,2552.312
bbb,L3T3_sf,23,5,1924.896
bbb,L3T3_sf,24,5,1625.984
bbb,L3T3_sf,25,5,2216.264
bbb,L3T3_sf,26,5,2156.144
bbb,L3T3_sf,27,5,2051.936
bbb,L3T3_sf,28,5,2181.824
bbb,L3T3_sf,29,5,2012.928
bbb,L3T3_sf,30,5,2009.504
bbb,L3T3_sf,31,5,2071.912
bbb,L3T3_sf,32,5,2181.456
bbb,L3T3_sf,33,5,1883.976
bbb,L3T3_sf,34,5,2035.192
bbb,L3T3_sf,35,5,2070.192
bbb,L3T3_sf,36,5,2187.744
bbb,L3T3_sf,37,5,1990.608
bbb,L3T3_sf,38,5,2129.568
bbb,L3T3_sf,39,5,2009.92
bbb,L3T3_sf,40,5,2111.576
bbb,L3T3_sf,41,5,2026.624
bbb,L3T3_sf,42,5,2102.568
bbb,L3T3_sf,43,5,2146.304
bbb,L3T3_sf,44,5,2107.384
bbb,L3T3_sf,45,5,1965.672
bbb,L3T3_sf,46,5,2177.584
bbb,L3T3_sf,47,5,2617.816
bbb,L3T3_sf,48,5,1346.344
bbb,L3T3_sf,49,5,2084.528
bbb,L3T3_sf,50,5,2107.984
bbb,L3T3_sf,51,5,2117.216
bbb,L3T3_sf,52,5,2180.088
bbb,L3T3_sf,53,5,2041.472
bbb,L3T3_sf,54,5,2210.368
bbb,L3T3_sf,55,5,1912.488
bbb,L3T3_sf,56,5,1451.952
bbb,L3T3_sf,57,5,2278.376
bbb,L3T3_sf,58,5,2373.184
bbb,L3T3_sf,59,5,2004.232
bbb,L3T3_sf,60,5,2430.792
bbb,L3T3_sf,61,5,1897.936
bbb,L3T3_sf,62,5,1922.28
bbb,L3T3_sf,63,5,2614.76
bbb,L3T3_sf,64,5,1222.08
bbb,L3T3_sf,65,5,2256.448
bbb,L3T3_sf,66,5,2038.928
bbb,L3T3_sf,67,5,2155.568
bbb,L3T3_sf,68,5,2387.872
bbb,L3T3_sf,69,5,2225.944
bbb,L3T3_sf,70,5,1867.296
bbb,L3T3_sf,71,5,1873.12
bbb,L3T3_sf,72,5,1035.616
bbb,L3T3_sf,73,5,970.112
bbb,L3T3_sf,74,5,1425.512
bbb,L3T3_sf,75,5,1251.704
bbb,L3T3_sf,76,5,1237.848
bbb,L3T3_sf,77,5,1195.008
bbb,L3T3_sf,78,5,1245.552
bbb,L3T3_sf,79,5,1141.016
bbb,L3T3_sf,80,5,1183.936
bbb,L3T3_sf,81,5,1181.064
bbb,L3T3_sf,82,5,1366.24
bbb,L3T3_sf,83,5,1085.64
bbb,L3T3_sf,84,5,1187.12
bbb,L3T3_sf,85,5,1620.952
bbb,L3T3_sf,86,5,1279.08
bbb,L3T3_sf,87,5,965.024
bbb,L3T3_sf,88,5,1334.296
bbb,L3T3_sf,89,5,2161.456
bbb,L3T3_sf,90,5,1881.952
bbb,L3T3_sf,91,5,2280.952
bbb,L3T3_sf,92,5,1900.856
bbb,L3T3_sf,93,5,1995.08
bbb,L3T3_sf,94,5,2430.432
bbb,L3T3_sf,95,5,2199.136
bbb,L3T3_sf,96,5,1940.688
bbb,L3T3_sf,97,5,1560.544
bbb,L3T3_sf,98,5,2061.688
bbb,L3T3_sf,99,5,2251.896
bbb,L3T3_sf,100,5,1531.768
bbb,L3T3_sf,101,5,2839.28
bbb,L3T3_sf,102,5,1706.808
bbb,L3T3_sf,103,5,1979.344
bbb,L3T3_sf,104,5,2023.616
bbb,L3T3_sf,105,5,2350.688
bbb,L3T3_sf,106,5,1957.592
bbb,L3T3_sf,107,5,2152.04
bbb,L3T3_sf,108,5,2026.216
bbb,L3T3_sf,109,5,2063.032
bbb,L3T3_sf,110,5,1945.048
bbb,L3T3_sf,111,5,2153.312
bbb,L3T3_sf,112,5,3691.056
bbb,L3T3_sf,113,5,377.392
bbb,L3T3_sf,114,5,1477.216
bbb,L3T3_sf,115,5,2403.424
bbb,L3T3_sf,116,5,2094.696
bbb,L3T3_sf,117,5,3124.96
bbb,L3T3_sf,118,5,1345.136
bbb,L3T3_sf,119,5,1694.0
bbb,L3T3_sf,120,5,2012.952
bbb,L3T3_sf,121,5,1959.448
bbb,L3T3_sf,122,5,2148.008
bbb,L3T3_sf,123,5,1942.648
bbb,L3T3_sf,124,5,2001.28
bbb,L3T3_sf,125,5,2270.936
bbb,L3T3_sf,126,5,3300.4
bbb,L3T3_sf,127,5,1137.776
bbb,L3T3_sf,128,5,1440.616
bbb,L3T3_sf,129,5,2173.848
bbb,L3T3_sf,130,5,2368.6
bbb,L3T3_sf,131,5,2127.4
bbb,L3T3_sf,132,5,1765.48
bbb,L3T3_sf,133,5,2219.304
bbb,L3T3_sf,134,5,2097.56
bbb,L3T3_sf,135,5,2034.544
bbb,L3T3_sf,136,5,1776.648
bbb,L3T3_sf,137,5,2245.544
bbb,L3T3_sf,138,5,2036.384
bbb,L3T3_sf,139,5,2151.848
bbb,L3T3_sf,140,5,1899.112
bbb,L3T3_sf,141,5,2238.528
bbb,L3T3_sf,142,5,2230.704
bbb,L3T3_sf,143,5,1984.688
bbb,L3T3_sf,144,5,1762.8
bbb,L3T3_sf,145,5,1951.76
bbb,L3T3_sf,146,5,3394.616
bbb,L3T3_sf,147,5,642.512
bbb,L3T3_sf,148,5,968.744
bbb,L3T3_sf,149,5,1338.872
bbb,L3T3_sf,150,5,1432.64
bbb,L3T3_sf,151,5,1298.784
bbb,L3T3_sf,152,5,1208.752
bbb,L3T3_sf,153,5,1122.088
bbb,L3T3_sf,154,5,1201.68
bbb,L3T3_sf,155,5,1650.12
bbb,L3T3_sf,156,5,824.296
bbb,L3T3_sf,157,5,947.432
bbb,L3T3_sf,158,5,1489.056
bbb,L3T3_sf,159,5,1765.512
bbb,L3T3_sf,160,5,2632.68
bbb,L3T3_sf,161,5,1793.2
bbb,L3T3_sf,162,5,1701.096
bbb,L3T3_sf,163,5,2782.384
bbb,L3T3_sf,164,5,1988.8
bbb,L3T3_sf,165,5,1927.592
bbb,L3T3_sf,166,5,1512.296
bbb,L3T3_sf,167,5,3205.968
bbb,L3T3_sf,168,5,1227.536
bbb,L3T3_sf,169,5,1657.48
bbb,L3T3_sf,170,5,1637.52
bbb,L3T3_sf,171,5,2149.912
bbb,L3T3_sf,172,5,2641.2
bbb,L3T3_sf,173,5,2209.08
bbb,L3T3_sf,174,5,2086.016
bbb,L3T3_sf,175,5,1912.816
bbb,L3T3_sf,176,5,1908.456
bbb,L3T3_sf,177,5,1976.44
bbb,L3T3_sf,178,5,1750.328
